module,source_file,line,source_unit,trigger_hint,kind,target_expression,normalized_target,target_screen,notes
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_auto_compound_page.dart,118,staking_auto_compound_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_auto_compound_page.dart,147,staking_auto_compound_page.dart,,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart,56,staking_community_governance_page.dart,Đang tải… | Không tải được | Quản trị cộng đồng stake,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart,65,staking_community_governance_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart,89,staking_community_governance_page.dart,Quản trị cộng đồng stake,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart,119,staking_community_governance_page.dart,,context.go,snapshot.proposalsRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart,126,staking_community_governance_page.dart,,context.go,snapshot.proposalsRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart,127,staking_community_governance_page.dart,,context.go,snapshot.forumRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_contingency_plan_page.dart,57,staking_contingency_plan_page.dart,Đang tải… | Không tải được | Kế hoạch dự phòng và khôi phục earn,context.go,AppRoutePaths.earnRiskDashboard,/earn/risk-dashboard,StakingRiskDashboardPage (/earn/risk-dashboard),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_contingency_plan_page.dart,66,staking_contingency_plan_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnRiskDashboard,/earn/risk-dashboard,StakingRiskDashboardPage (/earn/risk-dashboard),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_contingency_plan_page.dart,90,staking_contingency_plan_page.dart,Kế hoạch dự phòng và khôi phục earn,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_custody_page.dart,66,staking_custody_page.dart,Đang tải… | Không tải được | Lưu ký tách bạch và minh bạch tài sản,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_custody_page.dart,75,staking_custody_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_custody_page.dart,98,staking_custody_page.dart,Lưu ký tách bạch và minh bạch tài sản,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart,68,staking_dashboard_page.dart,"Đang tải… | Không tải được | Bảng điều khiển staking — hiệu suất, phân bổ tài sản và các vị thế đang stake",context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart,76,staking_dashboard_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart,97,staking_dashboard_page.dart,Thử lại,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_data_export_page.dart,67,staking_data_export_page.dart,Đang tải… | Không tải được | Xuất dữ liệu stake và yield,context.go,AppRoutePaths.earn,/earn,StakingEarnPage (/earn),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_data_export_page.dart,76,staking_data_export_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earn,/earn,StakingEarnPage (/earn),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_data_export_page.dart,100,staking_data_export_page.dart,Xuất dữ liệu stake và yield,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_developer_console_page.dart,72,staking_developer_console_page.dart,Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_developer_console_page.dart,81,staking_developer_console_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_developer_console_page.dart,106,staking_developer_console_page.dart,Console API staking Earn,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earn_page.dart,90,staking_earn_page.dart,Đang tải… | Không tải được,context.go,AppRoutePaths.home,/home,HomeResponsiveEntry (/home),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earn_page.dart,99,staking_earn_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.home,/home,HomeResponsiveEntry (/home),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earn_page.dart,117,staking_earn_page.dart,Thử lại | Không tải được,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart,76,staking_earnings_calendar_page.dart,Đang tải… | Không tải được | Lịch nhận lãi staking — xem sự kiện sắp tới và xuất lịch,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart,84,staking_earnings_calendar_page.dart,Thử lại | Đang tải… | Không tải được | Lịch nhận lãi staking — xem sự kiện sắp tới và xuất lịch,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart,112,staking_earnings_calendar_page.dart,,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_emergency_actions_page.dart,64,staking_emergency_actions_page.dart,Đang tải… | Không tải được | Hành động khẩn cấp cần xác nhận,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_emergency_actions_page.dart,73,staking_emergency_actions_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_emergency_actions_page.dart,91,staking_emergency_actions_page.dart,Thử lại | Không tải được | Hành động khẩn cấp cần xác nhận,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_faq_page.dart,63,staking_faq_page.dart,Đang tải… | Không tải được | Giải đáp yield và rủi ro staking,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_faq_page.dart,72,staking_faq_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_faq_page.dart,96,staking_faq_page.dart,Giải đáp yield và rủi ro staking,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_faq_page.dart,371,staking_faq_page.dart,Live Chat,context.go,snapshot.supportRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_faq_page.dart,382,staking_faq_page.dart,Live Chat | Email Support,context.go,snapshot.supportRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_forum_page.dart,53,staking_forum_page.dart,Đang tải… | Không tải được | Diễn đàn cộng đồng stake,context.go,AppRoutePaths.earnCommunityGovernance,/earn/community-governance,StakingCommunityGovernancePage (/earn/community-governance),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_forum_page.dart,62,staking_forum_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnCommunityGovernance,/earn/community-governance,StakingCommunityGovernancePage (/earn/community-governance),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_forum_page.dart,85,staking_forum_page.dart,Diễn đàn cộng đồng stake,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_guide_page.dart,69,staking_guide_page.dart,Đang tải… | Không tải được | Hướng dẫn stake — APY ước tính có thể thay đổi,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_guide_page.dart,78,staking_guide_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_guide_page.dart,104,staking_guide_page.dart,Hướng dẫn stake — APY ước tính có thể thay đổi,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_guide_page.dart,196,staking_guide_page.dart,Close tutorial,Navigator.of(context).pop,,,,back_or_close_modal
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_guide_page.dart,250,staking_guide_page.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_history_page.dart,82,staking_history_page.dart,Đang tải… | Không tải được | Lịch sử Staking — tra cứu và lọc giao dịch stake,context.go,AppRoutePaths.earnDashboard,/earn/dashboard,StakingDashboardPage (/earn/dashboard),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_history_page.dart,90,staking_history_page.dart,Thử lại | Đang tải… | Không tải được | Lịch sử Staking — tra cứu và lọc giao dịch stake,context.go,AppRoutePaths.earnDashboard,/earn/dashboard,StakingDashboardPage (/earn/dashboard),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_history_page.dart,112,staking_history_page.dart,Thử lại,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_institutional_page.dart,75,staking_institutional_page.dart,Đang tải… | Không tải được | Bảng điều khiển staking tổ chức — phê duyệt đa chữ ký và xử lý theo lô cho doanh nghiệp,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_institutional_page.dart,84,staking_institutional_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_institutional_page.dart,111,staking_institutional_page.dart,,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_insurance_fund_transparency_page.dart,74,staking_insurance_fund_transparency_page.dart,Đang tải… | Không tải được | Quỹ bảo hiểm — không cam kết bồi thường 100%,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_insurance_fund_transparency_page.dart,83,staking_insurance_fund_transparency_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_insurance_fund_transparency_page.dart,108,staking_insurance_fund_transparency_page.dart,Quỹ bảo hiểm — không cam kết bồi thường 100%,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_insurance_page.dart,84,staking_insurance_page.dart,"Đang tải… | Không tải được | Bảo vệ Slashing — chọn gói bảo hiểm, quản lý vị thế và yêu cầu bồi thường",context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_insurance_page.dart,93,staking_insurance_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_insurance_page.dart,116,staking_insurance_page.dart,,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_liquid_staking_page.dart,93,staking_liquid_staking_page.dart,"Đang tải… | Không tải được | Về Liquid Staking — stake, hoán đổi và quản lý token thanh khoản",context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_liquid_staking_page.dart,102,staking_liquid_staking_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_liquid_staking_page.dart,126,staking_liquid_staking_page.dart,,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_multi_chain_page.dart,66,staking_multi_chain_page.dart,Đang tải… | Không tải được | Danh mục stake đa chuỗi — theo dõi vị thế và lợi nhuận trên nhiều blockchain,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_multi_chain_page.dart,75,staking_multi_chain_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_multi_chain_page.dart,98,staking_multi_chain_page.dart,,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_notifications_page.dart,75,staking_notifications_page.dart,Đang tải… | Không tải được | Cảnh báo APY và sự kiện stake,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_notifications_page.dart,84,staking_notifications_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_notifications_page.dart,116,staking_notifications_page.dart,Cảnh báo APY và sự kiện stake,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_proof_of_reserves_page.dart,86,staking_proof_of_reserves_page.dart,Đang tải… | Không tải được | Bằng chứng dự trữ staking — minh bạch tài sản và kiểm toán độc lập,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_proof_of_reserves_page.dart,95,staking_proof_of_reserves_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_proof_of_reserves_page.dart,119,staking_proof_of_reserves_page.dart,Minh bạch dự trữ — kiểm tra độc lập,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_proposals_page.dart,51,staking_proposals_page.dart,Đang tải… | Không tải được | Danh sách đề xuất cộng đồng staking,context.go,AppRoutePaths.earnCommunityGovernance,/earn/community-governance,StakingCommunityGovernancePage (/earn/community-governance),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_proposals_page.dart,60,staking_proposals_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnCommunityGovernance,/earn/community-governance,StakingCommunityGovernancePage (/earn/community-governance),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_proposals_page.dart,83,staking_proposals_page.dart,Đề xuất cộng đồng — APY tham khảo,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_proposals_page.dart,148,staking_proposals_page.dart,Active Proposals,context.go,proposal.votingRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_recommendations_page.dart,74,staking_recommendations_page.dart,Đang tải… | Không tải được | Gợi ý chiến lược staking cá nhân hóa,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_recommendations_page.dart,83,staking_recommendations_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_recommendations_page.dart,107,staking_recommendations_page.dart,Gợi ý chiến lược — không cam kết lợi nhuận,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_regulatory_framework_page.dart,71,staking_regulatory_framework_page.dart,"Đang tải… | Không tải được | Khung pháp lý staking — giấy phép, bảo vệ và khiếu nại",context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_regulatory_framework_page.dart,80,staking_regulatory_framework_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_regulatory_framework_page.dart,106,staking_regulatory_framework_page.dart,Minh bạch giấy phép và tuân thủ,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_assessment_page.dart,76,staking_risk_assessment_page.dart,Đang tải… | Không tải được | Đánh giá rủi ro trước khi chọn sản phẩm staking,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_assessment_page.dart,85,staking_risk_assessment_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_assessment_page.dart,105,staking_risk_assessment_page.dart,Thử lại | Không tải được,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_dashboard_page.dart,59,staking_risk_dashboard_page.dart,Đang tải… | Không tải được | Bảng điều khiển rủi ro staking — tổng quan và cảnh báo,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_dashboard_page.dart,68,staking_risk_dashboard_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_dashboard_page.dart,93,staking_risk_dashboard_page.dart,Tổng quan rủi ro earn — APY ước tính có thể thay đổi,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_disclosure_page.dart,93,staking_risk_disclosure_page.dart,Đang tải… | Không tải được | Công bố rủi ro staking theo từng danh mục,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_disclosure_page.dart,102,staking_risk_disclosure_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_disclosure_page.dart,127,staking_risk_disclosure_page.dart,APY ước tính có thể thay đổi,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_disclosure_page.dart,171,staking_risk_disclosure_page.dart,,context.go,snapshot.assessmentRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_score_calculator_page.dart,88,staking_risk_score_calculator_page.dart,Đang tải… | Không tải được | Máy tính điểm rủi ro staking theo kịch bản,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_score_calculator_page.dart,97,staking_risk_score_calculator_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_score_calculator_page.dart,123,staking_risk_score_calculator_page.dart,Điểm rủi ro ước tính — không cam kết,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_slashing_history_page.dart,69,staking_slashing_history_page.dart,Đang tải… | Không tải được | Lịch sử slashing và thống kê rủi ro validator,context.go,AppRoutePaths.earnRiskDashboard,/earn/risk-dashboard,StakingRiskDashboardPage (/earn/risk-dashboard),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_slashing_history_page.dart,78,staking_slashing_history_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnRiskDashboard,/earn/risk-dashboard,StakingRiskDashboardPage (/earn/risk-dashboard),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_slashing_history_page.dart,102,staking_slashing_history_page.dart,Lịch sử slashing — rủi ro validator,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_social_feed_page.dart,63,staking_social_feed_page.dart,Đang tải… | Không tải được | Bảng tin cộng đồng staking,context.go,AppRoutePaths.earn,/earn,StakingEarnPage (/earn),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_social_feed_page.dart,72,staking_social_feed_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earn,/earn,StakingEarnPage (/earn),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_social_feed_page.dart,99,staking_social_feed_page.dart,Cộng đồng stake — thông tin tham khảo,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_suitability_assessment_page.dart,106,staking_suitability_assessment_page.dart,Đang tải… | Không tải được | Đánh giá mức độ phù hợp trước khi staking,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_suitability_assessment_page.dart,115,staking_suitability_assessment_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_suitability_assessment_page.dart,133,staking_suitability_assessment_page.dart,Thử lại | Không tải được | Đánh giá phù hợp trước khi stake,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_tax_guide_page.dart,74,staking_tax_guide_page.dart,Đang tải… | Không tải được | Hướng dẫn thuế cho thu nhập staking,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_tax_guide_page.dart,83,staking_tax_guide_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_tax_guide_page.dart,107,staking_tax_guide_page.dart,Tham khảo thuế — không phải tư vấn pháp lý,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_terms_page.dart,63,staking_terms_page.dart,Đang tải… | Không tải được | Điều khoản dịch vụ staking,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_terms_page.dart,72,staking_terms_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_terms_page.dart,95,staking_terms_page.dart,Minh bạch điều khoản — không cam kết lợi nhuận,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_third_party_integrations_page.dart,67,staking_third_party_integrations_page.dart,Đang tải… | Không tải được | Tích hợp bên thứ ba cho dữ liệu staking,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_third_party_integrations_page.dart,76,staking_third_party_integrations_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_third_party_integrations_page.dart,104,staking_third_party_integrations_page.dart,Tích hợp bên thứ ba — rủi ro tự đánh giá,context.go,snapshot.backRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_third_party_integrations_page.dart,344,staking_third_party_integrations_page.dart,,context.go,snapshot.apiDocsRoute,,,dynamic_route_expression
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_transaction_reporting_page.dart,96,staking_transaction_reporting_page.dart,Đang tải… | Không tải được | Báo cáo giao dịch staking phục vụ khai thuế,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_transaction_reporting_page.dart,105,staking_transaction_reporting_page.dart,Thử lại | Đang tải… | Không tải được,context.go,AppRoutePaths.earnStaking,/earn/staking,StakingEarnPage (/earn/staking),
earn_staking,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_transaction_reporting_page.dart,131,staking_transaction_reporting_page.dart,Báo cáo giao dịch — tham khảo thuế,context.go,snapshot.backRoute,,,dynamic_route_expression
