category,file,line,owner,sourceWidget,actionSource,trailingKind,icon,classification,canonicalAction,canonicalIcon,needsMigration,notes
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_login_history_page.dart","111","_P2PLoginHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_report_merchant_page.dart","90","_P2PReportMerchantPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_report_merchant_page.dart","99","_P2PReportMerchantPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_report_merchant_page.dart","118","_P2PReportMerchantPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_reviews_page.dart","62","_P2PReviewsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_risk_assessment_page.dart","62","P2PRiskAssessmentPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_risk_assessment_page.dart","70","P2PRiskAssessmentPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_risk_assessment_page.dart","87","P2PRiskAssessmentPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_security_center_page.dart","79","P2PSecurityCenterPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_security_center_page.dart","87","P2PSecurityCenterPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_security_center_page.dart","100","P2PSecurityCenterPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_security_center_page.dart","247","P2PWhitelistModePage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_security_center_page.dart","255","P2PWhitelistModePage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_security_center_page.dart","275","P2PWhitelistModePage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_source_of_funds_page.dart","80","_P2PSourceOfFundsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_source_of_funds_page.dart","88","_P2PSourceOfFundsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_source_of_funds_page.dart","101","_P2PSourceOfFundsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_tax_reporting_page.dart","98","_P2PTaxReportingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_tax_reporting_page.dart","106","_P2PTaxReportingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_tax_reporting_page.dart","124","_P2PTaxReportingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_transaction_limits_page.dart","74","P2PTransactionLimitsPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_transaction_limits_page.dart","82","P2PTransactionLimitsPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_transaction_limits_page.dart","95","P2PTransactionLimitsPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/event/prediction_advanced_chart_page.dart","94","_PredictionAdvancedChartPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/hub/predictions_rewards_page.dart","79","_PredictionsRewardsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/portfolio/prediction_market_maker_page.dart","111","_PredictionMarketMakerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/portfolio/prediction_portfolio_analyzer_page.dart","77","_PredictionPortfolioAnalyzerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/portfolio/prediction_risk_calculator_page.dart","133","_PredictionRiskCalculatorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/portfolio/predictions_portfolio_page.dart","88","_PredictionsPortfolioPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/social/prediction_data_integration_page.dart","113","_PredictionDataIntegrationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/social/prediction_social_page.dart","96","_PredictionSocialPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/social/prediction_tournaments_page.dart","74","_PredictionTournamentsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/social/predictions_global_activity_page.dart","73","_PredictionsGlobalActivityPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/pages/social/predictions_leaderboard_page.dart","92","_PredictionsLeaderboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/predictions/presentation/widgets/social/prediction_tournaments_detail.dart","96","_TournamentDetailScaffold","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/activity_log_page.dart","73","_ActivityLogPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/api_key_create_page.dart","115","_ApiKeyCreatePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/api_key_create_page.dart","157","_ApiKeyCreatePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/api_management_page.dart","82","_ApiManagementPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/device_management_page.dart","82","_DeviceManagementPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/edit_profile_page.dart","72","_EditProfilePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/kyc_page.dart","73","_KYCPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/security_page.dart","115","_SecurityPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/settings_page.dart","67","_SettingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/sub_account_page.dart","75","_SubAccountPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/pages/vip_page.dart","81","_VIPPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/profile/presentation/tablet/widgets/profile_tablet_utility_surface.dart","38","ProfileTabletUtilitySurface","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/referral/presentation/pages/referral_friend_detail_page.dart","36","ReferralFriendDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/referral/presentation/pages/referral_history_page.dart","87","_ReferralHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/referral/presentation/pages/referral_home_page.dart","85","_ReferralHomePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/referral/presentation/pages/referral_rewards_page_state.dart","26","_ReferralRewardsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/referral/presentation/pages/referral_rules_page.dart","71","_ReferralRulesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/rewards/presentation/pages/rewards_hub_page.dart","90","_RewardsHubPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/support/presentation/pages/announcements_page.dart","74","_AnnouncementsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/support/presentation/pages/help_center_page.dart","91","_HelpCenterPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/support/presentation/pages/support_page.dart","83","_SupportPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/tools/network_status_page.dart","136","_NetworkStatusPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/tools/wallet_gas_optimizer_page.dart","81","_WalletGasOptimizerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/tools/wallet_token_approval_page.dart","72","_WalletTokenApprovalPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/transfer/withdraw_limits_page.dart","63","WithdrawLimitsPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/phone/pages/address_add_page.dart","101","_AddressAddPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/phone/pages/address_book_page.dart","80","_AddressBookPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/phone/pages/pending_deposits_page.dart","87","_PendingDepositsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/tablet/widgets/wallet_tablet_detail_surface.dart","41","WalletTabletDetailSurface","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/widgets/address/wallet_address_add_preview.dart","132","AddressSavedState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_health_score_page_shell.dart","19","_WalletHealthScorePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/shared/layout/vit_tablet_utility_page.dart","58","VitTabletUtilityPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
