cluster,file,suggested_tier,violation_type,status,batch,notes
04_financial,flutter_app/lib/features/trade/presentation/widgets/phone/trade_settings_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_confirm_sheet.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/tablet/order_receipt_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/tablet/order_receipt_page_sections.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/tablet/trade_status_content.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/tablet/trade_ticker_strip.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/tablet/vit_trade_confirm_sheet.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/address_add_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/address_book_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/asset_detail_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/buy_crypto_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/deposit_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/dust_converter_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/network_status_tablet_page.dart,D,allow_start_baseline,pending,1,fixed_height_baseline
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/pending_deposits_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/portfolio_analytics_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/transaction_detail_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/transaction_history_tablet_page.dart,C,allow_start_baseline,pending,1,fixed_height_baseline
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_gas_optimizer_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_health_score_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_multi_manager_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_token_approval_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/tablet/pages/withdraw_limits_tablet_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/address/wallet_address_add_agreement.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/address/wallet_address_add_preview.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/address/wallet_address_book_controls.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/address/wallet_address_book_list.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/address/wallet_address_book_security.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/assets/asset_detail_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/assets/asset_detail_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/assets/wallet_buy_crypto_input_sections.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/assets/wallet_buy_crypto_payment_sections.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/assets/wallet_buy_crypto_result_sections.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/assets/wallet_dust_converter_hero.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/assets/wallet_dust_converter_targets.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/history/transaction_detail_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/history/transaction_history_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_page_allocation_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_page_asset_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_page_balance_sections.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_page_dca_tool_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tablet/wallet_page_allocation_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tablet/wallet_page_asset_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tablet/wallet_page_balance_sections.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tablet/wallet_page_dca_tool_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/network_status_cards_stats.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/network_status_legend_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/network_status_summary.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/portfolio_analytics_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/portfolio_analytics_metrics_assets.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/portfolio_analytics_overview_chart.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/portfolio_analytics_summary_switcher.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_gas_optimizer_current.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_gas_optimizer_tips.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_gas_optimizer_trends.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_health_score_cards.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_manager_activity_tab.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_manager_all_wallets_tab.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_manager_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_manager_distribution_chart.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_manager_groups_tab.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_token_active_approvals_tab.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_token_approval_badges.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_token_approval_cards.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_token_approval_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_token_approval_history_tab.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_token_approval_settings_tab.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/tools/wallet_token_revoke_sheet.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/deposit_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/deposit_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/pending_deposits_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/wallet_transfer_asset_amount.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/wallet_transfer_confirm_sheet.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/wallet_transfer_history_picker.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/wallet_transfer_wallet_cards.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/withdraw_amount_actions.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/withdraw_form_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/withdraw_limits_page_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/withdraw_limits_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/withdraw_network_picker.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/wallet/presentation/widgets/transfer/withdraw_preview_sheet.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/hub/dca_overview_demo.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/hub/dca_page_history_and_create_sheet.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/hub/dca_page_plans_and_tools.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/hub/dca_page_state_overview.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/portfolio/dca_multi_asset_page_assets_and_performance.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/portfolio/dca_multi_asset_page_common.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/portfolio/dca_multi_asset_page_setup.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/portfolio/dca_rebalance_config_page_allocation_strategy.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/portfolio/dca_rebalance_config_page_common.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/portfolio/dca_rebalance_config_page_settings_and_preview.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/portfolio/dca_rebalance_dashboard_page.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/research/dca_dynamic_amount_page_hero_and_strategy.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/research/dca_dynamic_amount_page_history_and_config.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/phone/pages/schedule/dca_schedule_analytics_page.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/dca_delete_button.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/dca_missing_config_panel.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/phone/dca_overview_demo_actions.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/phone/dca_overview_demo_shell.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_performance_compare_analysis.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_performance_compare_charts.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_performance_compare_tabs.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_portfolio_optimizer_allocation_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_portfolio_optimizer_comparison_hero.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_portfolio_optimizer_floating_actions.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_portfolio_optimizer_frontier.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_portfolio_optimizer_header_drift.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_portfolio_optimizer_stat_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/portfolio/dca_portfolio_optimizer_tab_panels.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/research/dca_backtester_analysis.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/research/dca_backtester_common.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/research/dca_backtester_results.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/research/dca_backtester_setup.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_schedule_limits_enable.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_schedule_strategy_time.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_smart_rules_cards.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_smart_rules_info_common.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_smart_rules_tabs_stats.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/phone/pages/bridge/launchpad_ido_bridge_page.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/phone/pages/hub/launchpad_contract_page.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/phone/pages/hub/launchpad_detail_page.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_hero.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_quick_compare.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_route_list.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_order_details.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_order_events.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_order_hero.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_order_timeline.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_swap_aggregator_history_settings.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_swap_aggregator_input.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_swap_aggregator_quotes.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_batch_claim_review_success.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_batch_claim_selection.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_batch_claim_summary.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_claim_receipt_hero_widgets.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_claim_receipt_misc_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_claim_receipt_overview_widgets.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_claim_receipt_timeline_widgets.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/phone/launchpad_home_project_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/phone/launchpad_home_tool_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/phone/launchpad_performance_chart_common.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/phone/launchpad_performance_overview.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/phone/launchpad_performance_projects.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/phone/launchpad_portfolio_subscription.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/phone/launchpad_receipt_details_next_steps.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_abi_diff_entries.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_abi_diff_summary.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_address_book_cards.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_dca_builder_create_form.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_dca_builder_history.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_dca_builder_strategies.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_dca_builder_summary.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_event_log_export_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_event_log_filter_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_event_log_list_widgets.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_event_log_misc_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_alerts.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_chains.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_estimator.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_hero.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_prices.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_active_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_create_fields.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_create_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_header_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_history_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_preview_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_multisig_owners.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_multisig_page_chrome.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_multisig_queue_history.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_multisig_tx_card.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_notif_sound_categories.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_notif_sound_controls.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_notif_sound_footer.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_rebalance_allocation.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_rebalance_deviation.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_rebalance_hero.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_rebalance_strategy.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_rebalance_suggestions.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_rebalance_summary.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_risk_due_diligence.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_risk_report_common.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_risk_tabs_overview.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_staking_calculator.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_staking_hero.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_staking_pool_card.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_staking_pool_status.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_staking_positions.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_staking_shared.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_webhooks_common_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_webhooks_deliveries.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_webhooks_stats_header.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_webhooks_subscription_list.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/phone/pages/referral_history_page.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/phone/pages/referral_home_page_common.dart,E,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/phone/pages/referral_home_page_hero_sections.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/phone/pages/referral_home_page_reward_sections.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/phone/pages/referral_home_page_section_cards.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/phone/pages/referral_rewards_page_dispute_widgets.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/phone/pages/referral_rewards_page_ledger_sections.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/phone/pages/referral_rewards_page_state.dart,D,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/widgets/referral_history_page_common.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/widgets/referral_rules_page_common.dart,C,-,done,0,-
05_growth,flutter_app/lib/features/referral/presentation/widgets/referral_rules_page_sections.dart,E,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/phone/pages/admin_settings_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/widgets/ab_test_dashboard_sections.dart,C,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/widgets/admin_dashboard_state_content.dart,C,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/widgets/admin_home_dashboards_footer.dart,C,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/widgets/admin_home_metrics_realtime.dart,C,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/widgets/admin_metric_card.dart,C,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/widgets/analytics_dashboard_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/widgets/analytics_dashboard_sections.dart,C,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/widgets/funnel_dashboard_selector_metrics.dart,E,-,done,0,-
06_other,flutter_app/lib/features/admin/presentation/widgets/funnel_dashboard_waterfall_details.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/phone/pages/forgot_password_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/phone/pages/login_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/phone/pages/otp_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/phone/pages/register_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/phone/pages/reset_password_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/phone/widgets/two_fa_setup_backup.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/phone/widgets/two_fa_setup_qr.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/phone/widgets/two_fa_setup_verify.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/tablet/pages/two_fa_setup_tablet_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/tablet/widgets/auth_tablet_surface.dart,C,-,done,0,-
06_other,flutter_app/lib/features/auth/presentation/web/pages/auth_web_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/phone/pages/tax_report_center_generate_and_reports_tabs.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/phone/pages/tax_report_center_generate_tab.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/phone/pages/tax_report_center_settings_tab.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/cross_module_analytics_cards.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/cross_module_analytics_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/cross_module_analytics_painters.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/cross_module_icon_widgets.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/smart_alert_center_cards.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/smart_alert_center_history_settings.dart,C,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/smart_alert_center_tabs.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/unified_portfolio_analysis.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/unified_portfolio_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/unified_portfolio_history.dart,D,-,done,0,-
06_other,flutter_app/lib/features/cross_module/presentation/widgets/unified_portfolio_overview.dart,D,-,done,0,-
06_other,flutter_app/lib/features/discovery/presentation/widgets/topic_hub_cards.dart,C,-,done,0,-
06_other,flutter_app/lib/features/discovery/presentation/widgets/topic_hub_header.dart,C,-,done,0,-
06_other,flutter_app/lib/features/discovery/presentation/widgets/unified_search_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/discovery/presentation/widgets/unified_search_entity_cards.dart,C,-,done,0,-
06_other,flutter_app/lib/features/discovery/presentation/widgets/unified_search_prediction_arena_cards.dart,C,-,done,0,-
